PERMNO,date,NCUSIP,TICKER,PRC,RET,ewretd,sprtrn
90319,20171129,02079K30,GOOGL,1037.38000,-0.024368,-0.000066,-0.000369
90319,20171130,02079K30,GOOGL,1036.17004,-0.001166,0.002286,0.008191
90319,20171201,02079K30,GOOGL,1025.06995,-0.010713,-0.001133,-0.002024
90319,20171204,02079K30,GOOGL,1011.87000,-0.012877,-0.002323,-0.001052
90319,20171205,02079K30,GOOGL,1019.59998,0.007639,-0.004845,-0.003739
90319,20171206,02079K30,GOOGL,1032.71997,0.012868,-0.006298,-0.000114
90319,20171207,02079K30,GOOGL,1044.56995,0.011475,0.004991,0.002932
90319,20171208,02079K30,GOOGL,1049.38000,0.004605,0.003483,0.005506
90319,20171211,02079K30,GOOGL,1051.96997,0.002468,0.001531,0.003202
90319,20171212,02079K30,GOOGL,1048.77002,-0.003042,-0.001618,0.001549
90319,20171213,02079K30,GOOGL,1051.39001,0.002498,0.003886,-0.000473
90319,20171214,02079K30,GOOGL,1057.46997,0.005783,-0.005000,-0.004071
90319,20171215,02079K30,GOOGL,1072.00000,0.013740,0.007324,0.008974
90319,20171218,02079K30,GOOGL,1085.08997,0.012211,0.009309,0.005363
90319,20171219,02079K30,GOOGL,1079.78003,-0.004894,-0.003608,-0.003230
90319,20171220,02079K30,GOOGL,1073.56006,-0.005760,0.003128,-0.000828
90319,20171221,02079K30,GOOGL,1070.84998,-0.002524,0.004871,0.001986
90319,20171222,02079K30,GOOGL,1068.85999,-0.001858,0.000122,-0.000458
90319,20171226,02079K30,GOOGL,1065.84998,-0.002816,0.002461,-0.001058
90319,20171227,02079K30,GOOGL,1060.19995,-0.005301,0.001172,0.000791
90319,20171228,02079K30,GOOGL,1055.94995,-0.004009,0.003174,0.001834
90319,20171229,02079K30,GOOGL,1053.40002,-0.002415,-0.002975,-0.005183
90319,20180102,02079K30,GOOGL,1073.20996,0.018806,0.011208,0.008303
90319,20180103,02079K30,GOOGL,1091.52002,0.017061,0.005106,0.006399
90319,20180104,02079K30,GOOGL,1095.76001,0.003884,0.005274,0.004029
90319,20180105,02079K30,GOOGL,1110.29004,0.013260,0.003885,0.007034
90319,20180108,02079K30,GOOGL,1114.20996,0.003531,0.000588,0.001662
90319,20180109,02079K30,GOOGL,1112.79004,-0.001274,-0.001584,0.001303
90319,20180110,02079K30,GOOGL,1110.14001,-0.002381,0.000104,-0.001112
90319,20180111,02079K30,GOOGL,1112.05005,0.001721,0.011969,0.007034
90319,20180112,02079K30,GOOGL,1130.65002,0.016726,0.003713,0.006750
90319,20180116,02079K30,GOOGL,1130.69995,0.000044,-0.007372,-0.003524
90319,20180117,02079K30,GOOGL,1139.09998,0.007429,0.004766,0.009415
90319,20180118,02079K30,GOOGL,1135.96997,-0.002748,-0.003357,-0.001616
90319,20180119,02079K30,GOOGL,1143.50000,0.006629,0.007175,0.004385
90319,20180122,02079K30,GOOGL,1164.16003,0.018067,0.005015,0.008067
90319,20180123,02079K30,GOOGL,1176.17004,0.010316,0.002905,0.002174
90319,20180124,02079K30,GOOGL,1171.29004,-0.004149,-0.001850,-0.000560
90319,20180125,02079K30,GOOGL,1182.14001,0.009263,-0.000402,0.000603
90319,20180126,02079K30,GOOGL,1187.56006,0.004585,0.004632,0.011841
90319,20180129,02079K30,GOOGL,1186.47998,-0.000909,-0.007813,-0.006732
90319,20180130,02079K30,GOOGL,1177.37000,-0.007678,-0.010017,-0.010899
90319,20180131,02079K30,GOOGL,1182.21997,0.004119,-0.002691,0.000489
90319,20180201,02079K30,GOOGL,1181.58997,-0.000533,-0.000630,-0.000648
90319,20180202,02079K30,GOOGL,1119.19995,-0.052802,-0.018863,-0.021209
90319,20180205,02079K30,GOOGL,1062.39001,-0.050759,-0.027870,-0.040979
90319,20180206,02079K30,GOOGL,1084.43005,0.020746,0.008434,0.017441
90319,20180207,02079K30,GOOGL,1055.41003,-0.026761,-0.000460,-0.005002
90319,20180208,02079K30,GOOGL,1007.71002,-0.045196,-0.022942,-0.037536
90319,20180209,02079K30,GOOGL,1046.27002,0.038265,0.002427,0.014936
90319,20180212,02079K30,GOOGL,1054.56006,0.007923,0.010860,0.013915
90319,20180213,02079K30,GOOGL,1054.14001,-0.000398,0.003370,0.002613
90319,20180214,02079K30,GOOGL,1072.69995,0.017607,0.012806,0.013402
90319,20180215,02079K30,GOOGL,1091.35999,0.017395,0.007354,0.012069
90319,20180216,02079K30,GOOGL,1095.50000,0.003793,0.001362,0.000373
90319,20180220,02079K30,GOOGL,1103.58997,0.007385,-0.006578,-0.005841
90319,20180221,02079K30,GOOGL,1113.75000,0.009206,-0.000259,-0.005497
90319,20180222,02079K30,GOOGL,1109.90002,-0.003457,-0.001491,0.000974
90319,20180223,02079K30,GOOGL,1128.08997,0.016389,0.009616,0.016028
90319,20180226,02079K30,GOOGL,1143.69995,0.013838,0.005810,0.011757
90319,20180227,02079K30,GOOGL,1117.51001,-0.022899,-0.011791,-0.012707
90319,20180228,02079K30,GOOGL,1103.92004,-0.012161,-0.009717,-0.011096
90319,20180301,02079K30,GOOGL,1071.41003,-0.029450,-0.003844,-0.013324
90319,20180302,02079K30,GOOGL,1084.14001,0.011882,0.009506,0.005072
90319,20180305,02079K30,GOOGL,1094.76001,0.009796,0.007878,0.011032
90319,20180306,02079K30,GOOGL,1100.90002,0.005609,0.005591,0.002639
90319,20180307,02079K30,GOOGL,1115.04004,0.012844,0.002492,-0.000484
90319,20180308,02079K30,GOOGL,1129.38000,0.012860,0.001969,0.004463
90319,20180309,02079K30,GOOGL,1160.83997,0.027856,0.010642,0.017379
90319,20180312,02079K30,GOOGL,1165.93005,0.004385,0.003352,-0.001274
90319,20180313,02079K30,GOOGL,1139.91003,-0.022317,-0.004324,-0.006364
90319,20180314,02079K30,GOOGL,1148.89001,0.007878,-0.002562,-0.005724
90319,20180315,02079K30,GOOGL,1150.60999,0.001497,-0.004412,-0.000782
90319,20180316,02079K30,GOOGL,1134.42004,-0.014071,0.005369,0.001703
90319,20180319,02079K30,GOOGL,1100.06995,-0.030280,-0.009044,-0.014204
90319,20180320,02079K30,GOOGL,1095.80005,-0.003881,-0.001229,0.001482
90319,20180321,02079K30,GOOGL,1094.00000,-0.001643,0.005376,-0.001844
90319,20180322,02079K30,GOOGL,1053.15002,-0.037340,-0.015433,-0.025163
90319,20180323,02079K30,GOOGL,1026.55005,-0.025258,-0.013464,-0.020967
90319,20180326,02079K30,GOOGL,1054.08997,0.026828,0.011321,0.027157
90319,20180327,02079K30,GOOGL,1006.94000,-0.044730,-0.012415,-0.017276
90319,20180328,02079K30,GOOGL,1005.17999,-0.001748,-0.003216,-0.002917
90319,20180329,02079K30,GOOGL,1037.14001,0.031795,0.009276,0.013770
90319,20180402,02079K30,GOOGL,1012.63000,-0.023632,-0.016117,-0.022337
90319,20180403,02079K30,GOOGL,1018.67999,0.005975,0.006839,0.012615
90319,20180404,02079K30,GOOGL,1029.70996,0.010828,0.008923,0.011566
90319,20180405,02079K30,GOOGL,1032.64001,0.002846,0.006985,0.006863
90319,20180406,02079K30,GOOGL,1009.95001,-0.021973,-0.012574,-0.021920
90319,20180409,02079K30,GOOGL,1020.09003,0.010040,0.000643,0.003337
90319,20180410,02079K30,GOOGL,1036.50000,0.016087,0.013865,0.016727
90319,20180411,02079K30,GOOGL,1025.06006,-0.011037,0.001807,-0.005525
90319,20180412,02079K30,GOOGL,1037.29004,0.011931,0.004152,0.008251
90319,20180413,02079K30,GOOGL,1036.04004,-0.001205,-0.002315,-0.002887
90319,20180416,02079K30,GOOGL,1046.09998,0.009710,0.004760,0.008109
90319,20180417,02079K30,GOOGL,1079.35999,0.031794,0.007902,0.010662
90319,20180418,02079K30,GOOGL,1075.39001,-0.003678,0.003093,0.000831
90319,20180419,02079K30,GOOGL,1089.44995,0.013074,-0.004881,-0.005726
90319,20180420,02079K30,GOOGL,1077.31995,-0.011134,-0.005078,-0.008537
90319,20180423,02079K30,GOOGL,1073.81006,-0.003258,-0.002689,0.000056
90319,20180424,02079K30,GOOGL,1022.64001,-0.047653,-0.005312,-0.013381
90319,20180425,02079K30,GOOGL,1022.98999,0.000342,-0.001451,0.001837
90319,20180426,02079K30,GOOGL,1043.31006,0.019863,0.004885,0.010434
90319,20180427,02079K30,GOOGL,1031.44995,-0.011368,0.000996,0.001114
90319,20180430,02079K30,GOOGL,1018.58002,-0.012478,-0.004782,-0.008188
90319,20180501,02079K30,GOOGL,1040.75000,0.021766,0.001571,0.002549
90319,20180502,02079K30,GOOGL,1026.05005,-0.014124,0.002894,-0.007206
90319,20180503,02079K30,GOOGL,1026.30005,0.000244,-0.003677,-0.002254
90319,20180504,02079K30,GOOGL,1051.00000,0.024067,0.008922,0.012811
90319,20180507,02079K30,GOOGL,1059.45996,0.008049,0.004649,0.003458
90319,20180508,02079K30,GOOGL,1058.58997,-0.000821,0.001075,-0.000266
90319,20180509,02079K30,GOOGL,1088.94995,0.028680,0.004887,0.009682
90319,20180510,02079K30,GOOGL,1105.46997,0.015171,0.004787,0.009371
90319,20180511,02079K30,GOOGL,1103.38000,-0.001891,0.001235,0.001708
90319,20180514,02079K30,GOOGL,1106.59998,0.002918,0.000792,0.000884
90319,20180515,02079K30,GOOGL,1084.87000,-0.019637,-0.002097,-0.006842
90319,20180516,02079K30,GOOGL,1084.08997,-0.000719,0.005056,0.004061
90319,20180517,02079K30,GOOGL,1081.26001,-0.002610,0.003841,-0.000856
90319,20180518,02079K30,GOOGL,1069.64001,-0.010747,0.000347,-0.002632
90319,20180521,02079K30,GOOGL,1084.01001,0.013434,0.004280,0.007387
90319,20180522,02079K30,GOOGL,1075.31006,-0.008026,-0.002863,-0.003136
90319,20180523,02079K30,GOOGL,1085.95996,0.009904,0.000431,0.003248
90319,20180524,02079K30,GOOGL,1085.44995,-0.000470,-0.000850,-0.002023
90319,20180525,02079K30,GOOGL,1084.07996,-0.001262,-0.000915,-0.002357
90319,20180529,02079K30,GOOGL,1068.06995,-0.014768,-0.004953,-0.011564
90319,20180530,02079K30,GOOGL,1077.46997,0.008801,0.009986,0.012696
90319,20180531,02079K30,GOOGL,1100.00000,0.020910,-0.003037,-0.006880
90319,20180601,02079K30,GOOGL,1135.00000,0.031818,0.006291,0.010849
90319,20180604,02079K30,GOOGL,1153.04004,0.015894,0.001581,0.004480
90319,20180605,02079K30,GOOGL,1151.02002,-0.001752,0.004433,0.000703
90319,20180606,02079K30,GOOGL,1146.94995,-0.003536,0.004381,0.008567
90319,20180607,02079K30,GOOGL,1134.42004,-0.010925,-0.001081,-0.000714
90319,20180608,02079K30,GOOGL,1132.70996,-0.001507,0.001668,0.003126
90319,20180611,02079K30,GOOGL,1140.90002,0.007231,0.003283,0.001069
90319,20180612,02079K30,GOOGL,1148.18994,0.006390,0.001692,0.001743
90319,20180613,02079K30,GOOGL,1144.22998,-0.003449,-0.002708,-0.004026
90319,20180614,02079K30,GOOGL,1160.10999,0.013878,0.001908,0.002472
90319,20180615,02079K30,GOOGL,1159.27002,-0.000724,-0.001522,-0.001017
90319,20180618,02079K30,GOOGL,1183.57996,0.020970,0.001294,-0.002126
90319,20180619,02079K30,GOOGL,1178.68994,-0.004132,-0.002761,-0.004023
90319,20180620,02079K30,GOOGL,1184.06995,0.004564,0.005565,0.001712
90319,20180621,02079K30,GOOGL,1169.43994,-0.012356,-0.008067,-0.006345
90319,20180622,02079K30,GOOGL,1169.29004,-0.000128,0.004073,0.001862
90319,20180625,02079K30,GOOGL,1139.28003,-0.025665,-0.012069,-0.013725
90319,20180626,02079K30,GOOGL,1132.62000,-0.005846,0.004469,0.002205
90319,20180627,02079K30,GOOGL,1116.93994,-0.013844,-0.010973,-0.008604
90319,20180628,02079K30,GOOGL,1126.78003,0.008810,0.001461,0.006179
90319,20180629,02079K30,GOOGL,1129.18994,0.002139,0.002638,0.000758
90319,20180702,02079K30,GOOGL,1142.10999,0.011442,0.001198,0.003068
90319,20180703,02079K30,GOOGL,1116.28003,-0.022616,0.002952,-0.004947
90319,20180705,02079K30,GOOGL,1141.29004,0.022405,0.006952,0.008621
90319,20180706,02079K30,GOOGL,1155.07996,0.012083,0.006441,0.008481
90319,20180709,02079K30,GOOGL,1167.28003,0.010562,0.006177,0.008823
90319,20180710,02079K30,GOOGL,1167.14001,-0.000120,-0.001914,0.003473
90319,20180711,02079K30,GOOGL,1171.45996,0.003701,-0.007181,-0.007094
90319,20180712,02079K30,GOOGL,1201.26001,0.025438,0.004441,0.008749
90319,20180713,02079K30,GOOGL,1204.42004,0.002631,-0.000526,0.001079
90319,20180716,02079K30,GOOGL,1196.51001,-0.006568,-0.005024,-0.001028
90319,20180717,02079K30,GOOGL,1213.07996,0.013849,0.002747,0.003974
90319,20180718,02079K30,GOOGL,1212.91003,-0.000140,0.001537,0.002160
90319,20180719,02079K30,GOOGL,1199.09998,-0.011386,0.000943,-0.003953
90319,20180720,02079K30,GOOGL,1197.88000,-0.001017,-0.000690,-0.000948
90319,20180723,02079K30,GOOGL,1211.00000,0.010953,-0.000610,0.001838
90319,20180724,02079K30,GOOGL,1258.15002,0.038935,-0.004378,0.004781
90319,20180725,02079K30,GOOGL,1275.93994,0.014140,0.003489,0.009102
90319,20180726,02079K30,GOOGL,1285.50000,0.007493,0.001627,-0.003032
90319,20180727,02079K30,GOOGL,1252.89001,-0.025368,-0.010762,-0.006562
90319,20180730,02079K30,GOOGL,1230.04004,-0.018238,-0.004370,-0.005754
90319,20180731,02079K30,GOOGL,1227.21997,-0.002293,0.005503,0.004885
90319,20180801,02079K30,GOOGL,1232.98999,0.004702,-0.001784,-0.001040
90319,20180802,02079K30,GOOGL,1241.13000,0.006602,0.002309,0.004926
90319,20180803,02079K30,GOOGL,1238.16003,-0.002393,-0.000883,0.004644
90319,20180806,02079K30,GOOGL,1237.67004,-0.000396,0.002659,0.003538
90319,20180807,02079K30,GOOGL,1255.83997,0.014681,0.001722,0.002824
90319,20180808,02079K30,GOOGL,1261.32996,0.004372,-0.000608,-0.000262
90319,20180809,02079K30,GOOGL,1264.45996,0.002482,0.001982,-0.001442
90319,20180810,02079K30,GOOGL,1252.51001,-0.009451,-0.005302,-0.007114
90319,20180813,02079K30,GOOGL,1248.64001,-0.003090,-0.006394,-0.004006
90319,20180814,02079K30,GOOGL,1258.14001,0.007608,0.004415,0.006389
90319,20180815,02079K30,GOOGL,1232.21997,-0.020602,-0.012483,-0.007602
90319,20180816,02079K30,GOOGL,1224.06006,-0.006622,0.007081,0.007919
90319,20180817,02079K30,GOOGL,1215.84998,-0.006707,0.003822,0.003323
90319,20180820,02079K30,GOOGL,1221.94995,0.005017,0.003845,0.002428
90319,20180821,02079K30,GOOGL,1217.41003,-0.003715,0.006216,0.002069
90319,20180822,02079K30,GOOGL,1221.75000,0.003565,0.003805,-0.000398
90319,20180823,02079K30,GOOGL,1221.16003,-0.000483,-0.003338,-0.001691
90319,20180824,02079K30,GOOGL,1236.75000,0.012767,0.005715,0.006199
90319,20180827,02079K30,GOOGL,1256.27002,0.015783,0.003936,0.007670
90319,20180828,02079K30,GOOGL,1245.85999,-0.008286,0.000580,0.000269
90319,20180829,02079K30,GOOGL,1264.65002,0.015082,0.004790,0.005701
90319,20180830,02079K30,GOOGL,1254.43994,-0.008073,-0.003814,-0.004430
90319,20180831,02079K30,GOOGL,1231.80005,-0.018048,0.003127,0.000134
90319,20180904,02079K30,GOOGL,1211.31006,-0.016634,-0.003332,-0.001654
90319,20180905,02079K30,GOOGL,1199.09998,-0.010080,-0.004139,-0.002803
90319,20180906,02079K30,GOOGL,1183.98999,-0.012601,-0.005171,-0.003652
90319,20180907,02079K30,GOOGL,1177.58997,-0.005405,-0.002269,-0.002213
90319,20180910,02079K30,GOOGL,1175.06006,-0.002148,0.000692,0.001898
90319,20180911,02079K30,GOOGL,1189.98999,0.012706,0.000298,0.003740
90319,20180912,02079K30,GOOGL,1171.59998,-0.015454,0.001212,0.000357
90319,20180913,02079K30,GOOGL,1182.14001,0.008996,0.001101,0.005282
90319,20180914,02079K30,GOOGL,1177.97998,-0.003519,-0.000277,0.000275
90319,20180917,02079K30,GOOGL,1159.82996,-0.015408,-0.004707,-0.005570
90319,20180918,02079K30,GOOGL,1167.10999,0.006277,0.004613,0.005369
90319,20180919,02079K30,GOOGL,1174.27002,0.006135,0.000792,0.001253
90319,20180920,02079K30,GOOGL,1191.56995,0.014732,0.009134,0.007841
90319,20180921,02079K30,GOOGL,1172.12000,-0.016323,-0.000790,-0.000369
90319,20180924,02079K30,GOOGL,1179.56006,0.006348,-0.002284,-0.003516
90319,20180925,02079K30,GOOGL,1193.89001,0.012149,0.000700,-0.001305
90319,20180926,02079K30,GOOGL,1194.06006,0.000142,-0.004508,-0.003289
90319,20180927,02079K30,GOOGL,1207.35999,0.011138,0.000415,0.002763
90319,20180928,02079K30,GOOGL,1207.07996,-0.000232,0.000966,-0.000007
90319,20181001,02079K30,GOOGL,1208.53003,0.001201,-0.003118,0.003641
90319,20181002,02079K30,GOOGL,1207.64001,-0.000736,-0.005132,-0.000397
90319,20181003,02079K30,GOOGL,1211.53003,0.003221,0.005895,0.000711
90319,20181004,02079K30,GOOGL,1177.06995,-0.028443,-0.011729,-0.008170
90319,20181005,02079K30,GOOGL,1167.82996,-0.007850,-0.006685,-0.005528
90319,20181008,02079K30,GOOGL,1155.92004,-0.010198,-0.002794,-0.000395
90319,20181009,02079K30,GOOGL,1145.17004,-0.009300,-0.003637,-0.001418
90319,20181010,02079K30,GOOGL,1092.16003,-0.046290,-0.023295,-0.032864
90319,20181011,02079K30,GOOGL,1090.73999,-0.001300,-0.012621,-0.020573
90319,20181012,02079K30,GOOGL,1120.54004,0.027321,0.005784,0.014206
90319,20181015,02079K30,GOOGL,1102.43994,-0.016153,0.001524,-0.005905
90319,20181016,02079K30,GOOGL,1133.07996,0.027793,0.017397,0.021496
90319,20181017,02079K30,GOOGL,1127.58997,-0.004845,-0.002448,-0.000253
90319,20181018,02079K30,GOOGL,1097.91003,-0.026322,-0.011997,-0.014392
90319,20181019,02079K30,GOOGL,1105.18005,0.006622,-0.005267,-0.000361
90319,20181022,02079K30,GOOGL,1111.37000,0.005601,-0.004280,-0.004299
90319,20181023,02079K30,GOOGL,1114.91003,0.003185,-0.007585,-0.005512
90319,20181024,02079K30,GOOGL,1057.12000,-0.051834,-0.025785,-0.030864
90319,20181025,02079K30,GOOGL,1103.58997,0.043959,0.011377,0.018625
90319,20181026,02079K30,GOOGL,1083.75000,-0.017978,-0.008992,-0.017327
90319,20181029,02079K30,GOOGL,1034.72998,-0.045232,-0.006856,-0.006560
90319,20181030,02079K30,GOOGL,1049.51001,0.014284,0.010731,0.015667
90319,20181031,02079K30,GOOGL,1090.57996,0.039132,0.007998,0.010851
90319,20181101,02079K30,GOOGL,1085.97998,-0.004218,0.019168,0.010558
90319,20181102,02079K30,GOOGL,1071.48999,-0.013343,0.000879,-0.006317
90319,20181105,02079K30,GOOGL,1055.72998,-0.014708,0.001607,0.005600
90319,20181106,02079K30,GOOGL,1069.56995,0.013109,0.003501,0.006259
90319,20181107,02079K30,GOOGL,1108.23999,0.036155,0.011238,0.021209
90319,20181108,02079K30,GOOGL,1094.63000,-0.012281,-0.003139,-0.002509
90319,20181109,02079K30,GOOGL,1077.02002,-0.016088,-0.012462,-0.009199
90319,20181112,02079K30,GOOGL,1049.35999,-0.025682,-0.016063,-0.019701
90319,20181113,02079K30,GOOGL,1047.96997,-0.001325,-0.002119,-0.001482
90319,20181114,02079K30,GOOGL,1054.57996,0.006307,-0.006137,-0.007567
90319,20181115,02079K30,GOOGL,1071.05005,0.015618,0.007875,0.010594
90319,20181116,02079K30,GOOGL,1068.27002,-0.002596,0.000320,0.002223
90319,20181119,02079K30,GOOGL,1027.42004,-0.038239,-0.012787,-0.016643
90319,20181120,02079K30,GOOGL,1030.44995,0.002949,-0.015931,-0.018151
90319,20181121,02079K30,GOOGL,1043.43005,0.012597,0.011586,0.003043
90319,20181123,02079K30,GOOGL,1030.09998,-0.012775,-0.001107,-0.006555
90319,20181126,02079K30,GOOGL,1055.93994,0.025085,0.005389,0.015532
90319,20181127,02079K30,GOOGL,1052.28003,-0.003466,-0.005080,0.003262
90319,20181128,02079K30,GOOGL,1091.79004,0.037547,0.016195,0.022974
90319,20181129,02079K30,GOOGL,1094.57996,0.002555,-0.000157,-0.002198
90319,20181130,02079K30,GOOGL,1109.65002,0.013768,0.001421,0.008186
90319,20181203,02079K30,GOOGL,1116.35999,0.006047,0.009803,0.010941
90319,20181204,02079K30,GOOGL,1062.46997,-0.048273,-0.026506,-0.032365
90319,20181206,02079K30,GOOGL,1078.07996,0.014692,-0.006484,-0.001522
90319,20181207,02079K30,GOOGL,1046.57996,-0.029219,-0.011639,-0.023320
90319,20181210,02079K30,GOOGL,1053.18005,0.006306,-0.006798,0.001762
90319,20181211,02079K30,GOOGL,1061.65002,0.008042,-0.002555,-0.000356
90319,20181212,02079K30,GOOGL,1073.72998,0.011378,0.006999,0.005419
90319,20181213,02079K30,GOOGL,1073.54004,-0.000177,-0.009004,-0.000200
90319,20181214,02079K30,GOOGL,1051.70996,-0.020335,-0.013132,-0.019087
90319,20181217,02079K30,GOOGL,1025.65002,-0.024779,-0.020714,-0.020773
90319,20181218,02079K30,GOOGL,1043.41003,0.017316,-0.004831,0.000086
90319,20181219,02079K30,GOOGL,1035.45996,-0.007619,-0.013432,-0.015396
90319,20181220,02079K30,GOOGL,1023.58002,-0.011473,-0.017943,-0.015772
90319,20181221,02079K30,GOOGL,991.25000,-0.031585,-0.018767,-0.020588
90319,20181224,02079K30,GOOGL,984.66998,-0.006638,-0.014157,-0.027112
90319,20181226,02079K30,GOOGL,1047.84998,0.064164,0.030950,0.049594
90319,20181227,02079K30,GOOGL,1052.90002,0.004819,0.000643,0.008563
90319,20181228,02079K30,GOOGL,1046.68005,-0.005907,0.009334,-0.001242
90319,20181231,02079K30,GOOGL,1044.95996,-0.001643,0.006270,0.008492
90319,20190102,02079K30,GOOGL,1054.68005,0.009302,0.017084,0.001269
90319,20190103,02079K30,GOOGL,1025.46997,-0.027696,-0.009454,-0.024757
90319,20190104,02079K30,GOOGL,1078.06995,0.051294,0.030828,0.034336
90319,20190107,02079K30,GOOGL,1075.92004,-0.001994,0.016156,0.007010
90319,20190108,02079K30,GOOGL,1085.37000,0.008783,0.010346,0.009695
90319,20190109,02079K30,GOOGL,1081.65002,-0.003427,0.010322,0.004098
90319,20190110,02079K30,GOOGL,1078.82996,-0.002607,0.002609,0.004518
90319,20190111,02079K30,GOOGL,1064.46997,-0.013311,0.001291,-0.000146
90319,20190114,02079K30,GOOGL,1051.51001,-0.012175,-0.005850,-0.005258
90319,20190115,02079K30,GOOGL,1086.51001,0.033285,0.006539,0.010722
90319,20190116,02079K30,GOOGL,1089.51001,0.002761,0.004828,0.002222
90319,20190117,02079K30,GOOGL,1099.12000,0.008820,0.005104,0.007591
90319,20190118,02079K30,GOOGL,1107.30005,0.007442,0.008544,0.013183
90319,20190122,02079K30,GOOGL,1078.63000,-0.025892,-0.013526,-0.014157
90319,20190123,02079K30,GOOGL,1084.41003,0.005359,-0.000573,0.002203
90319,20190124,02079K30,GOOGL,1084.00000,-0.000378,0.005468,0.001376
90319,20190125,02079K30,GOOGL,1101.51001,0.016153,0.010834,0.008489
90319,20190128,02079K30,GOOGL,1079.85999,-0.019655,-0.003886,-0.007847
90319,20190129,02079K30,GOOGL,1070.06006,-0.009075,0.000161,-0.001456
90319,20190130,02079K30,GOOGL,1097.98999,0.026101,0.009790,0.015549
90319,20190131,02079K30,GOOGL,1125.89001,0.025410,0.007008,0.008597
90319,20190201,02079K30,GOOGL,1118.62000,-0.006457,0.002987,0.000899
90319,20190204,02079K30,GOOGL,1141.42004,0.020382,0.007340,0.006776
90319,20190205,02079K30,GOOGL,1151.87000,0.009155,0.002633,0.004708
90319,20190206,02079K30,GOOGL,1122.89001,-0.025159,-0.001374,-0.002224
90319,20190207,02079K30,GOOGL,1105.91003,-0.015122,-0.009004,-0.009357
90319,20190208,02079K30,GOOGL,1102.38000,-0.003192,-0.001108,0.000676
90319,20190211,02079K30,GOOGL,1102.12000,-0.000236,0.003730,0.000709
90319,20190212,02079K30,GOOGL,1127.57996,0.023101,0.010082,0.012890
90319,20190213,02079K30,GOOGL,1128.63000,0.000931,0.003827,0.003024
90319,20190214,02079K30,GOOGL,1129.19995,0.000505,0.000670,-0.002652
90319,20190215,02079K30,GOOGL,1119.63000,-0.008475,0.009519,0.010879
90319,20190219,02079K30,GOOGL,1126.51001,0.006145,0.005016,0.001499
90319,20190220,02079K30,GOOGL,1120.58997,-0.005255,0.001533,0.001777
90319,20190221,02079K30,GOOGL,1104.20996,-0.014617,-0.001730,-0.003526
90319,20190222,02079K30,GOOGL,1116.56006,0.011185,0.007818,0.006411
90319,20190225,02079K30,GOOGL,1117.32996,0.000690,0.002549,0.001232
90319,20190226,02079K30,GOOGL,1122.01001,0.004189,-0.002221,-0.000790
90319,20190227,02079K30,GOOGL,1122.89001,0.000784,0.000153,-0.000544
90319,20190228,02079K30,GOOGL,1126.55005,0.003259,-0.003335,-0.002826
90319,20190301,02079K30,GOOGL,1148.52002,0.019502,0.005623,0.006895
90319,20190304,02079K30,GOOGL,1153.42004,0.004266,-0.002053,-0.003881
90319,20190305,02079K30,GOOGL,1169.18994,0.013672,-0.001258,-0.001131
90319,20190306,02079K30,GOOGL,1164.93994,-0.003635,-0.012438,-0.006524
90319,20190307,02079K30,GOOGL,1150.84998,-0.012095,-0.005776,-0.008126
90319,20190308,02079K30,GOOGL,1149.96997,-0.000765,-0.002351,-0.002132
90319,20190311,02079K30,GOOGL,1179.26001,0.025470,0.013285,0.014666
90319,20190312,02079K30,GOOGL,1197.25000,0.015255,0.002643,0.002953
90319,20190313,02079K30,GOOGL,1199.06006,0.001512,0.004508,0.006950
90319,20190314,02079K30,GOOGL,1192.53003,-0.005446,-0.001544,-0.000868
90319,20190315,02079K30,GOOGL,1190.30005,-0.001870,0.003168,0.004985
90319,20190318,02079K30,GOOGL,1188.55005,-0.001470,0.006085,0.003706
90319,20190319,02079K30,GOOGL,1202.45996,0.011703,-0.001408,-0.000131
90319,20190320,02079K30,GOOGL,1226.43005,0.019934,-0.002614,-0.002944
90319,20190321,02079K30,GOOGL,1236.13000,0.007909,0.005279,0.010853
90319,20190322,02079K30,GOOGL,1207.65002,-0.023040,-0.022047,-0.018975
90319,20190325,02079K30,GOOGL,1197.38000,-0.008504,-0.000259,-0.000839
90319,20190326,02079K30,GOOGL,1189.83997,-0.006297,0.006273,0.007183
90319,20190327,02079K30,GOOGL,1178.01001,-0.009942,-0.002543,-0.004644
90319,20190328,02079K30,GOOGL,1172.27002,-0.004873,0.003870,0.003590
90319,20190329,02079K30,GOOGL,1176.89001,0.003941,0.002875,0.006734
90319,20190401,02079K30,GOOGL,1198.97998,0.018770,0.009792,0.011569
90319,20190402,02079K30,GOOGL,1205.54004,0.005471,-0.000222,0.000017
90319,20190403,02079K30,GOOGL,1210.81006,0.004372,0.002332,0.002148
90319,20190404,02079K30,GOOGL,1219.44995,0.007136,0.002969,0.002085
90319,20190405,02079K30,GOOGL,1211.44995,-0.006560,0.007047,0.004636
90319,20190408,02079K30,GOOGL,1208.28003,-0.002617,0.001006,0.001047
90319,20190409,02079K30,GOOGL,1202.68994,-0.004626,-0.006995,-0.006067
90319,20190410,02079K30,GOOGL,1206.44995,0.003126,0.006186,0.003478
90319,20190411,02079K30,GOOGL,1209.58997,0.002603,-0.001778,0.000038
90319,20190412,02079K30,GOOGL,1222.72998,0.010863,0.002539,0.006609
90319,20190415,02079K30,GOOGL,1226.53003,0.003108,-0.003527,-0.000629
